"","logFC","logCPM","F","PValue","FDR"
"PY17X_0522100",1.24573098517103,0.929035322319476,18.6788030664583,0.00142926940200776,0.00175376557473396
"PY17X_1125900",-0.603458966153519,5.70496976695912,18.6696980363287,0.00143167208670428,0.00175627892616495
"PY17X_0920400",-2.75685211049667,0.103366655038721,18.6181650437951,0.00144536249409529,0.00177263462527499
"PY17X_1462300",-0.867025970450716,3.90168304078484,18.5170812633073,0.00147267529822175,0.001805685001976
"PY17X_1315600",1.34058437811223,1.05561915700981,18.4799169739246,0.00148287232869029,0.00181773813034605
"PY17X_1226000",0.658116059981118,5.97468625275915,18.3698520030426,0.00151357194000019,0.00185491160599429
"PY17X_1020890",1.24489571285388,1.28360744423622,18.339812285108,0.00152208265002585,0.00186488049778198
"PY17X_0719400",-0.786572156408403,4.26072142460447,18.3076515368473,0.00153125794301927,0.00187565851843882
"PY17X_0510400",0.501232444917964,7.72830730128593,18.2488116806716,0.0015482168586983,0.00189596312125248
"PY17X_1320400",-0.831699157919481,6.0188724053447,18.2186574889888,0.00155699517412051,0.0019062421153511
"PY17X_0933400",1.09566950839997,1.53044278089401,18.1913987597034,0.00156498196777199,0.00191554720481057
"PY17X_1210900",-0.941506418986085,2.05090525680034,18.1370077323754,0.00158106577156455,0.00193475604046269
"PY17X_1136000",-1.41840163032349,1.98479425629627,18.0768496469793,0.0015990862979266,0.00195632478215854
"PY17X_0919400",-0.571542813522644,5.50394514711271,18.0701264660452,0.00160111550436399,0.00195832389921716
"PY17X_0900051",1.69631356578861,-0.0339590243386378,18.0337174510191,0.00161215833501263,0.00197134387079265
"PY17X_1451100",-0.842784487790871,2.72575879951293,17.9831784379921,0.0016276385055788,0.00198978205072732
"PY17X_0210000",-0.988204155885182,2.88383593196498,17.9287983292317,0.00164449467497103,0.00200989287525436
"PY17X_1442300",-0.69722856318099,4.51679568815715,17.9209008853852,0.00164696000747346,0.00201240971327378
"PY17X_0815700",-1.34527034914039,1.05366178585579,17.9188971933245,0.00164758620133779,0.00201267863293815
"PY17X_0104400",1.00690396150086,2.33116300802086,17.8957054442358,0.00165485489788702,0.00202105985064763
"PY17X_0811300",1.51063560270349,0.515181807374683,17.8912746196007,0.00165624796561857,0.00202226285232955
"PY17X_0506000",1.29621843032132,1.21468572294695,17.8365091739848,0.00167358303829869,0.00204292550192323
"PY17X_1321400",-0.517066398829514,5.86471229440966,17.8181739932599,0.00167943527312742,0.00204956444560933
"PY17X_0203800",-0.567383303001598,6.02093402230331,17.7818126798503,0.00169111383689483,0.00206330875816119
"PY17X_1429400",-0.633720150506596,4.35499399060338,17.7358231836719,0.00170602454568767,0.00208098883790994
"PY17X_1405100",-1.49714675686672,0.459678328861405,17.6517907495691,0.00173367874361908,0.00211420075132288
"PY17X_0515700",-1.73125106015974,-0.249976678841059,17.64341531246,0.00173646435939503,0.00211707684259822
"PY17X_0716100",0.600159748520751,5.04868291921352,17.5555128529939,0.00176602626162362,0.00215258882257911
"PY17X_0521300",-0.555071134576484,7.58072565340554,17.4858090811852,0.001789897562995,0.00218114883752231
"PY17X_0515200",-0.628658566616552,4.19533562006803,17.4108515503179,0.00181600117590042,0.00221241441193768
"PY17X_1146200",-0.798173331239231,2.78047717957941,17.408712890901,0.00181675262673979,0.00221278594694578
"PY17X_0945000",-0.583990185441059,5.40037182404999,17.3512147734769,0.00183709593621576,0.00223701411790793
"PY17X_1206000",1.07397801954412,2.32671546319682,17.3127678178141,0.00185085123835348,0.00225321020321294
"PY17X_0208700",-0.878386393260267,2.82777336858676,17.2207689927553,0.00188427047425776,0.00229333115678327
"PY17X_0526700",-1.72129666887182,-0.260290921857044,17.1481107567139,0.00191117640007292,0.00232550705591981
"PY17X_0820900",-1.42409794855957,1.00361565979876,17.1449574509192,0.00191235448825217,0.0023263693774614
"PY17X_1244800",-1.71623541108132,0.652217245903871,17.0983266059115,0.0019298780327103,0.00234711055953674
"PY17X_1341900",0.535620025693742,5.8387933184936,17.0629917675211,0.00194328494822015,0.00236283616373383
"PY17X_0937100",-0.864777672545867,3.12154520923377,17.0520715083029,0.00194745093801818,0.00236732078705375
"PY17X_1141300",-0.540898960226533,5.07700211252508,17.0184189841754,0.0019603566231319,0.00238242457681258
"PY17X_1420500",-0.484362801670986,5.89192638459376,17.016701482132,0.00196101802839402,0.00238264411589133
"PY17X_1219600",-1.3111697876638,1.04121864189591,16.9080778883004,0.00200339771266297,0.00243353898626413
"PY17X_0818200",-1.23250658162954,3.59445019023632,16.9023802044638,0.00200565083161082,0.00243567888298535
"PY17X_1134900",-0.619526081210906,5.55644803509063,16.678309148946,0.00209671796067965,0.00254564777391679
"PY17X_0506400",-0.67604163865406,3.33044500438667,16.6445346204634,0.00211087091548069,0.00256220334487444
"PY17X_1211600",-0.629523108821979,4.01238737137129,16.6021921841239,0.00212877638804543,0.00258330454925396
"PY17X_1143000",0.583834797667438,4.40147015690862,16.5933941463752,0.00213251966401,0.00258721357523465
"PY17X_0821200",1.46624346234484,1.19934292293301,16.5587567084258,0.00214733368517706,0.00260454864017071
"PY17X_1022900",-0.66382437659049,3.52964101186909,16.5343240434053,0.00215785751246657,0.00261667282402356
"PY17X_0525500",-2.15736816190343,-0.583883804340136,16.5038740917527,0.00217105986961506,0.00263203833508127
"PY17X_1410100",-1.25104608245441,0.514017510463391,16.5012612171173,0.00217219725528459,0.00263216673946717
"PY17X_0408800",-0.730329434818627,3.11712643630974,16.5011906128398,0.00217222799927779,0.00263216673946717
"PY17X_1369100",-1.00756922784273,2.10860489989812,16.4694935432522,0.00218608306596968,0.00264830791369976
"PY17X_1129200",0.594216571354832,4.22616267678042,16.4611302423293,0.00218975639383592,0.00265210965001242
"PY17X_1122700",-0.905397288934439,2.37010611040527,16.4461776501586,0.00219634233648304,0.00265943626181529
"PY17X_1127400",-0.480456863794094,9.84353174807726,16.3193067594425,0.00225318992355116,0.00272760362997547
"PY17X_1443800",0.765434664004865,2.98865264605404,16.3024378839769,0.00226088065938772,0.00273624531084873
"PY17X_1346900",-0.977721037051247,2.30693851596669,16.2714445292656,0.00227509315939753,0.00275277385204447
"PY17X_1459600",-0.753179146989581,2.84471549889088,16.2658533982684,0.00227766845881261,0.00275521720328906
"PY17X_1000900",1.83294981153485,-0.291522390579755,16.2214312066264,0.0022982542501658,0.00277944071835571
"PY17X_1021100",1.63532602957953,1.25292340579939,16.149298837802,0.00233215879959288,0.00281975579672659
"PY17X_1461800",0.819871322454884,3.86929908903111,16.1409037590871,0.00233614361278618,0.00282388481584593
"PY17X_0520900",0.67901977832098,5.06499738151762,15.9492589318144,0.00242937114748079,0.00293586037720429
"PY17X_1135800",0.811907736271601,3.5085893198211,15.929112445529,0.00243942862873441,0.00294729602242997
"PY17X_0210400",1.31038743963367,0.82357145533158,15.829270181265,0.00249001507881482,0.0030076808994897
"PY17X_0714600",0.579965898113885,7.17520348492961,15.8232216634841,0.00249311987278743,0.00301069739023745
"PY17X_0806600",1.4646915010418,-0.15435754345067,15.7186539410653,0.00254753743740909,0.00307566273807538
"PY17X_1470101",-3.09897219336951,-0.429835336322507,15.7004533726705,0.00255715411667396,0.00308652114034003
"PY17X_1445700",-1.55252151559388,0.805117731767156,15.597537858292,0.00261235863164219,0.00315238601860693
"PY17X_1372700",1.2138259185225,1.52206544976156,15.5545722113748,0.0026358280927,0.0031799328206965
"PY17X_0716300",-0.749848555829788,2.92044591371298,15.5197862013669,0.0026550150314614,0.00320230092380694
"PY17X_1430200",0.554354350543056,5.51841260497411,15.399005911516,0.00272294781984045,0.00328343780903389
"PY17X_1402400",0.715659041133159,3.76209148126812,15.3821790275488,0.00273257676123922,0.00329424724609622
"PY17X_1100600",1.90947917321198,1.43583072369245,15.3777416571391,0.00273512278654972,0.00329651472036488
"PY17X_1208100",-1.30753945477846,1.10191592064994,15.3697227419858,0.00273973101452222,0.00330126596352349
"PY17X_0831900",0.500090468259902,7.44594775462881,15.3023438830967,0.00277882189204311,0.00334755500655461
"PY17X_1411200",-1.21259554630005,1.13772944241365,15.2771870928337,0.0027935883505802,0.0033645258482322
"PY17X_0113700",0.790478244635066,5.45176475626613,15.249491655826,0.00280995396831383,0.00338341396184727
"PY17X_1354600",0.647774568033341,3.52901116640565,15.2427252729199,0.00281396978916048,0.00338742634808825
"PY17X_1240500",-1.77487637654354,0.687012910920086,15.2330625951887,0.00281971649549924,0.00339351990084852
"PY17X_1020000",0.524328948761139,7.1468557029854,15.1687611641479,0.00285831940135166,0.00343914322726362
"PY17X_1339200",-1.03647553859802,1.3289152997612,15.0921068476124,0.00290517020567413,0.00349466590760218
"PY17X_0914800",-0.869047971187256,3.09080947597779,14.8492314738295,0.00305982325695481,0.00367980685791508
"PY17X_0924100",0.423604838700454,7.497753468065,14.8371503629655,0.00306777070454416,0.00368846958071831
"PY17X_0920200",-1.27445487545014,1.55551707801509,14.8135425003468,0.00308337254794215,0.00370632897104082
"PY17X_0615200",1.44251242501528,0.108662346902531,14.8121377043667,0.0030843039406842,0.00370654954656423
"PY17X_1314600",0.448590718135143,8.27398512968535,14.6278912067725,0.0032094423198181,0.00385599906351964
"PY17X_1211300",0.943893048519636,2.73849412447219,14.6143715289936,0.00321886251785611,0.003866379699102
"PY17X_1103000",-0.957425736793855,2.1043846903646,14.5863144917025,0.00323851813498558,0.00388904673539824
"PY17X_0110300",-0.71491922210673,4.62216112412564,14.503365738842,0.00329747700904703,0.00395888954865239
"PY17X_0701000",0.431794208454034,5.73481014940709,14.4707212793124,0.00332103304527655,0.00398620483710114
"PY17X_1220200",-0.847989367773893,2.91459321881933,14.4342806419415,0.00334756741582108,0.00401660401081389
"PY17X_0616300",-1.4656547679472,1.00210232143481,14.4337161339476,0.00334798046179826,0.00401660401081389
"PY17X_0952301",-1.43439643356813,0.467118248598909,14.4121902905805,0.00336377649355572,0.00403457800146712
"PY17X_1349600",0.925835858336083,2.61696720834471,14.3362109250729,0.0034202513452361,0.00410132244543675
"PY17X_0600071",1.46043083995092,-0.2203459417953,14.3236588586963,0.00342969040372704,0.00411164626049134
"PY17X_0412300",-0.393676108217886,7.17977432902108,14.2537046481989,0.00348287195575194,0.00417439260283111
"PY17X_0945200",0.56193816931979,7.07207697968717,14.223294658663,0.00350629908614305,0.00420145509451764
"PY17X_1116800",-0.700562032024398,5.12882934422,14.2013212911528,0.00352334463774677,0.00422085956603167
"PY17X_1135700",-0.938433801898924,1.99760096205051,14.1808377242859,0.00353932416710789,0.00423897790531337
"PY17X_1400800",2.4143244642393,-0.529656527802947,14.1791589757321,0.00354063763705348,0.00423934251637118
"PY17X_1421300",-1.81036288068842,0.262085642090245,14.1782623700714,0.003541339390189,0.00423934251637118
"PY17X_1238800",1.18019603410753,0.995672396827617,14.1533251634435,0.00356092426123788,0.00426175818369837
"PY17X_0410700",0.513561215065289,6.99769356252128,14.0643618914093,0.00363186085289115,0.00434560656372007
"PY17X_0621800",0.450237600605637,7.97924542134028,14.0081289905338,0.00367757492939141,0.00439924242096641
"PY17X_0505000",-0.869604271306183,3.2732128620242,13.9873243699011,0.00369466275868233,0.0044186169478836
"PY17X_0610300",0.419834416583336,7.26531564561342,13.9851365234709,0.00369646527590723,0.00441970612964927
"PY17X_0315600",-0.77295865213605,3.20539059472755,13.8856505138435,0.00377955675941239,0.00451796509880555
"PY17X_1451700",2.59635536656702,1.61342383358921,13.8554133413794,0.00380525426872775,0.00454758624446944
"PY17X_0826600",0.773003176337899,4.84796904090939,13.8411906570956,0.00381741415764865,0.0045610184583671
"PY17X_1105100",1.03568231711925,3.73296722859688,13.8356681587954,0.00382214827022237,0.00456557407260112
"PY17X_0824100",-0.509566809767151,6.45507462406979,13.8283877306611,0.00382840013063616,0.00457194001142959
"PY17X_1412700",-1.65577391140607,0.507967019829879,13.7713481625501,0.00387780859475294,0.00462982881127332
"PY17X_0828400",-1.53699228474817,1.30636691170167,13.7326612912394,0.00391175579182629,0.00466923451452098
"PY17X_1472201",1.86100651042955,-0.150780754038034,13.7258631885106,0.00391775784008848,0.00467527278003336
"PY17X_1434600",-0.607185841795191,7.04048124751771,13.717687277013,0.00392499101198247,0.00468277695122415
"PY17X_1359400",-0.703046116858593,3.766793669559,13.6343991422197,0.00399959691767949,0.00477063834513105
"PY17X_0412400",-0.625952181143663,3.76345509661759,13.6148211610454,0.00401738051398532,0.00479069726354938
"PY17X_0919500",-1.19817599925144,0.99337274778503,13.5932505778372,0.00403708416006484,0.00481303562599984
"PY17X_1229700",1.3509806648861,-0.212323033647138,13.522988757101,0.00410207454060441,0.0048893413716295
"PY17X_1325600",-0.966904980915182,1.56854560089685,13.5189217962272,0.0041058747000051,0.00489269416042926
"PY17X_1451600",-0.606308300456452,4.19971520045931,13.4926249447855,0.0041305487422894,0.00492018274055448
"PY17X_1356400",0.465423433054281,7.11876934422633,13.4922219562951,0.00413092824524761,0.00492018274055448
"PY17X_0601600",-0.87520871649354,2.05687461650195,13.4509682985615,0.0041700002570202,0.00496552649538493
"PY17X_1034500",0.6050830996778,5.04171169037343,13.3886117740397,0.00422990521158594,0.00503564982671629
"PY17X_1221400",-0.56223857577295,7.45242654426028,13.361705118486,0.00425607297376929,0.0050655854125842
"PY17X_1473401",0.436580961657811,5.2437068531292,13.2123536399379,0.00440490992206848,0.00524147264676384
"PY17X_0604700",-0.85676355418835,2.5832002900387,13.2098475613438,0.00440746022969141,0.00524324841535061
"PY17X_0304900",2.02467444411779,-0.308317121836409,13.1969699051596,0.00442059317002607,0.0052576097313773
"PY17X_0831700",-0.470443003994534,6.28613223695975,13.0858260006296,0.00453591631409441,0.00539347438883202
"PY17X_1356500",-1.71739606591817,-0.257006646659932,13.0724347429108,0.00455005376290279,0.00540898691507465
"PY17X_0709900",-0.502018774383737,6.7643473441473,13.0626486743778,0.00456041861973657,0.00542000831640634
"PY17X_0522200",1.50459082276925,1.86178707758049,13.0486387044691,0.00457530661646029,0.00543639884708157
"PY17X_1237300",0.454413696506219,4.82215101914295,13.0378255668355,0.00458683737005104,0.00544879338589956
"PY17X_1017300",-0.553489472970308,4.57888136335966,12.9234579221921,0.00471095804899404,0.00559489769729558
"PY17X_0710000",-0.794834621537438,2.90010026807807,12.9114508554374,0.00472422177278123,0.0056084293074586
"PY17X_1129700",-0.623276889399502,3.50025554664966,12.9110954261908,0.00472461508447128,0.0056084293074586
"PY17X_0411500",0.69809541692383,2.91091439376826,12.8914457050119,0.00474642046108579,0.00563296451272538
"PY17X_0940900",-0.541579467822704,6.68181935718406,12.8754839031836,0.00476422239470454,0.00565273789517733
"PY17X_0415700",0.466654309689725,5.38254636538367,12.8596001846626,0.00478201694194819,0.00567249305033395
"PY17X_1223900",-1.10127078082475,3.65307750703414,12.8159628550691,0.00483131654750011,0.00572960153371872
"PY17X_1035200",0.671317414661334,4.13245933671474,12.7254483306189,0.00493553746755444,0.00585179992564589
"PY17X_1030500",-0.785889769959656,2.6820032766076,12.660725620801,0.00501172006981267,0.0059407042970561
"PY17X_1333500",-0.391669461586182,8.41853170152434,12.6348297283112,0.00504259646583545,0.00597587472134875
